ZipCode,Price,Beds,Baths,LivingSpace,Address,City,State,ZipCodePopulation,ZipCodeDensity,County,MedianHouseholdIncome,Latitude,Longitude
80231,1.00E+06,3,4,2900,1165 S ROSEMARY WAY,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,315000,2,2,1102,1699 S TRENTON ST UNIT 39,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,325000,2,2,1238,7995 E COLORADO AVE APT 6,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,675000,4,3,2189,2976 S WABASH ST,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,725000,4,4,3133,3252 S TULARE CIR,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,285000,1,2,888,7665 E EASTMAN AVE APT A209,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,365000,2,3,1607,1699 S TRENTON ST UNIT 127,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,295000,2,2,980,7474 E ARKANSAS AVE APT 3006,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,825000,3,4,3383,7500 E DARTMOUTH AVE APT 31,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,360000,3,2,1388,1885 S QUEBEC WAY APT F107,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,325000,2,2,1238,8055 E COLORADO AVE APT 6,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,250000,1,1,714,7665 E EASTMAN AVE APT A108,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,799000,4,3,2570,7646 E AMHERST AVE,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,235000,2,2,1050,8060 E GIRARD AVE APT 601,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,125000,1,1,625,1306 S PARKER RD APT 381,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,265000,2,2,1138,9700 E ILIFF AVE APT D42,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,288000,2,1,725,2575 S SYRACUSE WAY APT M108,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,275000,2,2,980,9250 E GIRARD AVE APT 8,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,799850,3,4,3505,2609 S QUEBEC ST APT 1,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80231,460000,3,4,2026,1470 S QUEBEC WAY APT 4,Denver,Colorado,35168,2781.5,Denver,96562,39.67123,-104.88787
80232,320000,2,1,880,1626 S SHERIDAN BLVD,Denver,Colorado,22352,2222.2,Jefferson,104865,39.68892,-105.08983
80235,969000,5,5,4591,3928 S AMES WAY,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80235,630000,4,4,3254,3702 S FENTON WAY,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80235,749900,4,3,2356,3764 S AMES ST,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80235,180000,1,1,604,3633 S SHERIDAN BLVD UNIT 11,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80235,729900,4,3,2700,3834 S EATON ST,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80235,199500,1,1,599,3663 S SHERIDAN BLVD APT C10,Denver,Colorado,8752,995,Jefferson,99739,39.64615,-105.08909
80236,255000,2,2,927,4659 S LOWELL BLVD APT B,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,510000,2,3,1548,5155 W QUINCY AVE UNIT M-104,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,525000,3,2,1433,4115 W KENYON AVE,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,239000,2,1,776,2929 W FLOYD AVE APT 316,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,615000,3,2,1810,4431 W QUINN PL,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,557000,4,2,2712,3244 S NEWTON ST,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,475000,3,2,1890,3044 S WINONA CT,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,255000,2,2,927,4659 S LOWELL BLVD APT B,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,560000,5,3,2266,3367 S STUART ST,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,38000,1,1,896,3500 S KING ST,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,649900,3,5,2046,2874 S PANCRATIA STREET,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,150000,2,1,845,3805 S KNOX CT,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,699999,3,2,1835,2997 S WOLFF ST,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80236,170000,1,1,417,3100 S FEDERAL BLVD APT 232,Denver,Colorado,16416,1973.3,Denver,98229,39.65169,-105.03966
80237,8.00E+05,3,3,2349,3978 S SYRACUSE WAY,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,1024900,6,5,2740,7483 E MERCER PL,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,784900,4,4,2563,3701 S ROSEMARY WAY,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,223500,2,1,959,7755 E QUINCY AVE # 104A1,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,249000,2,1,972,7755 E QUINCY AVE # 301,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,330000,2,1,837,9195 E LEHIGH AVE APT 153,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,340000,2,2,1003,8500 E JEFFERSON AVE APT 20E,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,715000,5,3,2374,7937 E JEFFERSON AVE,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,267900,1,1,692,4400 S QUEBEC ST APT N203,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,1049900,6,4,3641,4034 S ONEIDA ST,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,407500,4,3,1584,9260 E MANSFIELD AVE,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,895000,7,4,3377,3523 S HUDSON ST,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,849900,5,3,1227,3911 S UINTA ST,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,749900,4,3,2757,3974 S WHITING WAY,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,340000,2,2,1003,8500 E JEFFERSON AVE APT 20E,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,625000,4,3,2532,8834 E RADCLIFF AVE,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,779000,4,3,2384,3891 S UINTA ST,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,415000,1,1,1109,8100 E UNION AVE UNIT 407,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,247000,2,2,967,7375 E QUINCY AVE APT 307,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80237,895000,4,3,3700,4530 S VERBENA ST UNIT 308,Denver,Colorado,22149,2360.1,Denver,115125,39.63996,-104.90178
80238,615000,3,3,2402,11027 E 28TH PL,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,844663,4,4,3203,9753 E 62ND DR,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,875000,3,4,2597,2938 ULSTER ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,2175000,6,5,5564,8234 E 25TH DR,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,525000,2,2,1471,7777 E 23RD AVE UNIT 1002,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,813109,4,4,2776,9958 E 63RD PL BLDG 2,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1300000,4,4,2950,6288 DALLAS ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1350000,4,4,3653,8151 E 33RD AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,695000,3,3,2037,8196 E 53RD DR,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,774000,4,3,2448,2727 IRONTON ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,525000,2,3,1437,2019 UINTA ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,789300,3,4,2506,8273 E 29TH PL,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,595950,2,3,1152,5873 BOSTON ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,661086,4,3,2019,10149 E 62ND AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1225000,4,4,2704,9722 E 35TH AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1499000,5,5,4716,8746 E 35TH AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,759000,3,3,1786,5897 BOSTON CT,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1125000,4,4,3606,3056 GENEVA ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,749000,3,3,2005,9443 E 52ND AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,375000,1,1,820,2958 SYRACUSE ST UNIT 102,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,439000,1,1,1026,2958 SYRACUSE ST UNIT 317,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,845000,4,4,2724,10090 E 59TH DR,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,875000,4,5,3576,5074 VALENTIA ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,775000,3,3,2170,10258 E 57TH AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,799000,4,4,3084,6027 GALENA ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,790610,3,3,2175,9958 E 63RD PL,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,838170,4,4,2970,6363 FULTON ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1275000,5,5,4480,9769 E 28TH AVE,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,725000,3,4,2543,2844 MACON WAY,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80238,1300000,4,4,4549,3387 XANTHIA ST,Denver,Colorado,27921,1587.2,Denver,195440,39.77722,-104.8808
80239,485000,3,2,1645,14943 LACKLAND PL,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,480000,3,3,1686,14926 E 52ND AVE,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,449000,4,2,1864,5290 TROY ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,525000,4,3,2078,13100 PENSACOLA PL,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,444900,4,3,2322,13050 E 48TH AVE,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,399500,2,3,1345,14400 ALBROOK DR UNIT 9,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,465000,3,2,1666,4932 DILLON ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,450000,4,3,1671,14420 E 47TH DR,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,539000,5,3,2393,4632 EUREKA CT,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,299900,2,2,925,5255 MEMPHIS ST UNIT 1003,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,479900,5,2,1974,5551 CARSON WAY,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,464900,4,2,1714,5537 SABLE ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,475000,7,2,1535,12993 LACKLAND DR,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,555000,4,4,2694,5202 ELKHART ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,449000,4,2,1613,5425 TULSA WAY,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,509900,4,3,2114,4258 FREEPORT WAY,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,474000,3,3,1386,4920 IDALIA ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,420000,3,1,961,4313 ELKHART ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,499000,4,2,857,5529 EAGLE ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,530000,6,3,3264,5091 XANADU ST,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,420999,3,3,1454,16262 E 47TH PL,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,4.00E+05,3,2,1680,5207 VICTOR WAY,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,434900,3,3,1248,15619 E 51ST DR,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80239,470000,5,2,921,4474 DUMAS CT,Denver,Colorado,46465,1736.3,Denver,95441,39.78801,-104.8333
80246,790000,4,3,1721,1107 S DAHLIA ST,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,585000,2,3,1448,4514 E LOUISIANA AVE,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,374900,2,2,1028,4860 E KENTUCKY AVE UNIT B,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,359900,2,1,745,4854 E KENTUCKY AVE UNIT D,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,750000,2,2,1929,4865 E LOUISIANA AVE,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,639900,3,2,1356,1285 S GLENCOE ST,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,5600000,5,6,7253,144 S CHERRY ST,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,1695000,4,4,3763,275 S GRAPE ST,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80246,1600000,4,5,4314,5401 E DAKOTA AVE UNIT 10,Denver,Colorado,12878,2975.1,Denver,94031,39.70461,-104.9314
80247,2.00E+05,2,2,858,8828 E FLORIDA AVE APT G13,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,334900,2,2,1550,645 S ALTON WAY APT 9A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,329900,2,2,1200,650 S ALTON WAY APT 7A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,335000,2,2,1394,7865 E MISSISSIPPI AVE APT 1504,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,199900,2,1,870,765 S ALTON WAY UNIT 2A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,179900,1,1,855,735 S ALTON WAY UNIT 4A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,260000,2,1,945,610 S ALTON WAY APT 2B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,275000,2,2,943,10150 E VIRGINIA AVE UNIT 13-104,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,375000,3,2,1240,9646 E KANSAS CIR APT 24,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,299000,2,2,1019,8335 FAIRMOUNT DR # 104,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,3.00E+05,2,2,1470,300 S CLINTON ST APT 6A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,325000,2,2,1200,595 S ALTON WAY APT 10C,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,230000,1,1,701,8335 FAIRMOUNT DR UNIT 3-204,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,189000,1,1,855,610 S CLINTON ST APT 8D,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,3.00E+05,2,2,996,8707 E FLORIDA AVE UNIT 916,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,195000,1,1,855,9360 E CENTER AVE APT 7B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,235000,1,1,855,9315 E CENTER AVE APT 6B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,319900,2,2,1550,665 S ALTON WAY APT 9D,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,339900,2,2,1149,9530 E FLORIDA AVE UNIT 1008,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,330000,2,2,1200,635 S CLINTON ST APT 1A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,210000,2,1,945,725 S ALTON WAY UNIT 12B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,280000,2,2,1200,615 S ALTON WAY APT 3D,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,270000,2,1,945,720 S CLINTON ST APT 12A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,370000,3,2,1319,8707 E FLORIDA AVE UNIT 406,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,235000,1,1,855,700 S ALTON WAY UNIT 8B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,550000,3,3,1867,9328 E KANSAS PL,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,288000,2,2,1019,8600 E ALAMEDA AVE # 207,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,279900,2,2,1550,9155 E CENTER AVE APT 9C,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,340000,2,2,1019,8225 FAIRMOUNT DR # 101,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,699000,4,3,2126,771 S EMPORIA ST,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,274900,2,1,945,755 S ALTON WAY UNIT 2B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,315000,2,2,1200,775 S ALTON WAY UNIT 7D,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,290000,2,1,793,8707 E FLORIDA AVE UNIT 113,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,328000,2,2,1200,750 S ALTON WAY UNIT 9C,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,339500,2,2,1380,580 S CLINTON ST APT 5B,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,284500,1,1,855,9320 E CENTER AVE APT 7A,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,230000,2,1,870,9380 E CENTER AVE APT 11C,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,250000,2,2,943,10150 E VIRGINIA AVE UNIT 10-208,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,775000,5,3,3045,9700 E OHIO AVE,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80247,315000,3,2,1200,775 S ALTON WAY UNIT 7D,Denver,Colorado,29066,3853.2,Denver,72727,39.69684,-104.88127
80249,435000,3,3,1742,18977 E 57TH PL,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,599999,5,5,4206,19050 E 43RD AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,499000,3,3,1743,5537 MALTA ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,459500,4,2,1510,20470 KELLY PL,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,409900,2,2,1134,20644 E 47TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,345000,2,2,1346,5800 TOWER RD APT 409,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,3.00E+05,2,1,829,18831 E 58TH AVE UNIT A,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,499900,4,3,1966,5019 ANDES WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,524900,4,3,2718,5044 PERTH CT,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,430000,3,2,1436,5381 ARGONNE ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,369000,3,3,1342,5830 CEYLON ST APT E,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,499900,2,2,2100,4458 WALDEN WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,495000,3,3,1648,5347 WALDEN ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,494900,3,3,1858,4960 FLANDERS WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,395228,2,2,1073,6153 N CEYLON ST # 106,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,619000,4,4,3202,4629 WALDEN CT,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,469900,3,3,1626,18668 KELLY PL,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,729999,5,4,4239,4960 CEYLON WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,645000,6,4,3234,19877 E 40TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,325721,2,1,1296,4225 ANDES CT,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,365000,3,3,1540,5833 BISCAY ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,425000,3,2,1376,20490 E 45TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,420000,2,1,1296,4368 ANDES WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,485000,4,4,1546,19417 RANDOLPH PL,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,374400,2,2,929,5010 N WALDEN WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,484990,2,2,1498,6653 N CEYLON ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,580000,3,3,2255,5235 VENTURA ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,455000,2,2,1407,5153 ANDES WAY,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,445000,3,3,1509,5565 FUNDY ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,419900,3,3,1509,5575 ENSENADA ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,485000,4,3,1754,19489 RANDOLPH PL # P7,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,574973,5,3,3192,4838 LIVERPOOL ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,355400,2,2,929,4999 N YAMPA ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,450000,2,3,1470,19106 E 55TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,610000,3,3,2293,20094 E 41ST AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,305000,1,1,1098,5800 TOWER RD APT 2311,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,378400,2,2,929,4980 N YAMPA ST,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,379000,3,3,1233,18731 E 58TH AVE UNIT A,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,339000,2,2,1146,5800 TOWER RD APT 405,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,509000,3,3,1858,19656 E 50TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80249,535000,3,3,2109,19424 E 39TH AVE,Denver,Colorado,36640,296.8,Denver,100812,39.84964,-104.69496
80260,190000,2,1,813,10211 URA LN # 108,Denver,Colorado,35291,2860.5,Adams,73109,39.86705,-105.00569
